PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSCY;DSI;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4;P7440
20240521;05;2024;7792111;1;3;1;70;23;1;291.73072566;23;;2;1;24;1;;;48;800000;1;6;0;1;1;2;2;2;;2;;4214;4214;47;4754;
20240521;05;2024;7792113;1;1;1;70;23;1;97.272271613;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792113;1;3;1;70;23;1;97.272271613;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792113;1;5;1;70;23;1;97.272271613;23;1;;;;;;;;;1;12;0;1;1;3;2;2;;2;;.;5120;56;5611;
20240521;05;2024;7792113;1;7;1;70;23;1;97.272271613;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792113;1;10;1;70;23;1;97.272271613;23;1;;;;;;;;;1;24;0;4;4;1;2;2;;2;;.;6113;81;8130;
20240521;05;2024;7792114;1;3;1;70;23;1;271.41749767;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792116;1;1;1;70;23;1;183.57871199;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792117;1;1;1;70;23;1;167.67583772;23;1;;;;;;;;;1;120;0;9;4;1;2;2;;2;;.;8324;49;4921;
20240521;05;2024;7792117;1;4;1;70;23;1;167.67583772;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792118;1;3;1;70;23;1;243.6268443;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792119;1;1;1;70;23;1;255.67187416;23;;1;1;4;1;;;48;1300000;1;2;0;8;1;6;2;2;;2;;5223;1431;92;9200;
20240521;05;2024;7792119;1;3;1;70;23;1;255.67187416;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792121;1;2;1;70;23;1;106.99949877;23;1;;;;;;;;;1;50;0;8;4;1;2;2;;2;;.;5221;56;5619;
20240521;05;2024;7792125;1;2;1;70;23;1;399.80095768;23;;1;1;9;1;;;48;1300000;1;3;0;3;1;8;2;2;;2;;4120;5223;92;9200;
20240521;05;2024;7792125;1;3;1;70;23;1;399.80095768;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792125;1;4;1;70;23;1;399.80095768;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792126;1;1;1;70;23;1;612.94041055;23;;1;1;2;1;;;48;1000000;1;0;3;8;1;6;2;2;;1;975000;5223;5223;10;1081;
20240521;05;2024;7792127;1;2;1;70;23;1;286.79850817;23;1;;;;;;;;;1;120;0;5;2;10;2;3;;2;;.;5412;84;8423;
20240521;05;2024;7792127;1;3;1;70;23;1;286.79850817;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792128;1;1;1;70;23;1;283.11810215;23;1;;;;;;;;;2;;;;;;;1;1;2;;.;.;;.;
20240521;05;2024;7792130;1;1;1;70;23;1;245.60322301;23;1;;;;;;;;;1;3;0;6;4;1;2;2;;2;;.;5120;56;5619;
20240521;05;2024;7792130;1;3;1;70;23;1;245.60322301;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792131;1;3;1;70;23;1;127.28213095;23;;2;1;55;1;;;48;1300000;1;27;0;1;1;5;2;2;;2;;5131;5131;56;5611;
20240521;05;2024;7792131;1;4;1;70;23;1;127.28213095;23;;2;1;16;1;;;48;1300000;1;4;0;8;1;10;2;2;;2;;4222;4222;64;6412;
20240521;05;2024;7792131;1;5;1;70;23;1;127.28213095;23;;2;1;56;1;;;48;1300000;1;16;0;7;1;8;2;2;;2;;4120;4214;47;4754;
20240521;05;2024;7792132;1;1;1;70;23;1;195.49820938;23;1;;;;;;;;;1;36;0;4;4;1;2;2;;2;;.;1420;47;4754;
20240521;05;2024;7792133;1;3;1;70;23;1;229.43880653;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792137;1;1;1;70;23;1;276.62772106;23;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;7332;15;1513;
20240521;05;2024;7792140;1;1;1;70;23;1;304.45744244;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792140;1;2;1;70;23;1;304.45744244;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792143;1;3;1;70;23;1;299.39350909;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792144;1;2;1;70;23;1;436.35808687;23;1;;;;;;;;;1;3;0;6;1;8;2;2;;2;;.;1420;47;4771;
20240521;05;2024;7792152;1;1;1;70;23;1;748.97348627;23;1;;;;;;;;;1;3;0;3;4;1;2;2;;2;;.;2611;69;6910;
20240521;05;2024;7792153;1;2;1;70;23;1;223.03959978;23;1;;;;;1;;48;1300000;1;12;0;6;1;2;2;2;;2;;.;5120;56;5611;
20240521;05;2024;7792156;1;2;1;70;23;1;318.58967455;23;1;;;;;;;;;1;96;0;4;4;10;2;2;;2;;.;2211;84;8412;
20240521;05;2024;7792159;1;1;1;70;;1;1545.7677427;25;;1;1;6;1;;;47;1300000;1;1;2;7;4;1;2;2;;2;;8323;8323;49;4921;
20240521;05;2024;7792159;1;3;1;70;;1;1545.7677427;25;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792160;1;2;1;70;;1;2235.488901;25;1;;;;;;;;;1;12;0;4;1;5;2;2;;2;;.;7533;14;1410;
20240521;05;2024;7792160;1;3;1;70;;1;2235.488901;25;;2;1;32;1;;;47;1300000;1;8;0;6;1;4;2;2;;2;;4321;4321;46;4631;
20240521;05;2024;7792161;1;2;1;70;;1;1578.8178112;25;;1;1;10;1;;;48;1300000;1;3;1;6;4;7;2;2;;2;;9621;9621;53;5320;
20240521;05;2024;7792165;1;1;1;70;;1;1482.1337985;25;1;;;;;;;;;1;72;0;5;1;10;2;3;;2;;.;5414;80;8010;
20240521;05;2024;7792165;1;2;1;70;;1;1482.1337985;25;1;;;;;;;;;1;360;0;3;1;7;2;2;;2;;.;9211;01;0121;
20240521;05;2024;7792167;1;3;1;70;;1;1259.6713688;25;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792169;1;1;1;70;;1;1802.4156012;25;;2;1;60;1;;;47;1300000;1;60;0;7;1;2;2;2;;2;;9612;9612;46;4665;
20240521;05;2024;7792169;1;2;1;70;;1;1802.4156012;25;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792173;1;2;1;70;;1;1472.0578205;25;1;;;;;;;;;1;240;0;3;1;3;2;2;;2;;.;5131;56;5611;
20240521;05;2024;7792173;1;3;1;70;;1;1472.0578205;25;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792174;1;1;1;70;;1;1969.0638321;25;1;;;;;;;;;1;120;0;4;3;1;2;2;;2;;.;9111;97;9700;
20240518;05;2024;7792175;1;2;1;70;41;1;150.98243003;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240520;05;2024;7792176;1;2;1;70;41;1;150.36867026;41;;2;1;24;1;;;48;1300000;2;;;;;;;2;;2;;2161;;;;
20240521;05;2024;7792183;1;1;1;70;41;1;117.27818372;41;1;;;;;;;;;1;192;5;5;2;8;2;3;;2;;.;2330;85;8530;
20240521;05;2024;7792183;1;2;1;70;41;1;117.27818372;41;1;;;;;;;;;1;60;5;5;2;8;2;3;;2;;.;2342;85;8530;
20240521;05;2024;7792183;1;3;1;70;41;1;117.27818372;41;;1;1;3;1;;;48;1400000;1;8;5;3;1;4;2;2;;2;;4110;4110;68;6820;
20240521;05;2024;7792188;1;3;1;70;41;1;143.47554614;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792188;1;4;1;70;41;1;143.47554614;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792190;1;1;1;70;41;1;129.94952555;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792192;1;1;1;70;41;1;217.74173863;41;;2;1;36;1;;;48;4000000;1;36;5;1;1;10;2;2;;2;;3341;3341;06;0610;
20240521;05;2024;7792192;1;2;1;70;41;1;217.74173863;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792192;1;3;1;70;41;1;217.74173863;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792193;1;2;1;70;41;1;188.78395182;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792199;1;1;1;70;41;1;135.33973123;41;1;;;;;;;;;1;212;5;3;1;10;2;2;;2;;.;3321;65;6511;
20240521;05;2024;7792201;1;2;1;70;41;1;211.53719582;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792201;1;3;1;70;41;1;211.53719582;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792202;1;1;1;70;41;1;140.31414508;41;1;;;;;;;;;1;38;5;4;1;10;2;3;;2;;.;4323;47;4731;
20240521;05;2024;7792202;1;2;1;70;41;1;140.31414508;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792212;1;3;1;70;41;1;120.29493621;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792219;1;2;1;70;41;1;125.58236795;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792220;1;4;1;70;41;1;221.0734384;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792220;1;5;1;70;41;1;221.0734384;41;1;;;;;;;;;1;240;0;5;1;10;2;3;;2;;.;8323;49;4921;
20240521;05;2024;7792223;1;1;1;70;41;1;151.28887403;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792223;1;2;1;70;41;1;151.28887403;41;1;;;;;;;;;1;38;5;4;1;10;2;2;;2;;.;9334;47;4711;
20240521;05;2024;7792224;1;2;1;70;41;1;204.93382671;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792227;1;1;1;70;41;1;224.65622538;41;;1;1;4;1;;;40;500000;1;2;5;7;1;2;2;2;;2;;5414;5414;52;5221;
20240521;05;2024;7792228;1;1;1;70;41;1;166.08067303;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792228;1;2;1;70;41;1;166.08067303;41;1;;;;;;;;;1;153;5;4;4;1;2;2;;2;;.;7231;45;4520;
20240521;05;2024;7792229;1;1;1;70;41;1;171.88542362;41;;2;1;16;1;;;40;1300000;1;4;4;8;3;1;2;2;;2;;9111;5322;97;9700;
20240521;05;2024;7792231;1;1;1;70;41;1;228.78154671;41;;1;1;1;1;;;48;1300000;1;1;4;8;1;8;2;2;;1;2000000;4321;4321;42;4290;
20240521;05;2024;7792232;1;2;1;70;41;1;138.40056086;41;1;;;;;;;;;1;143;5;5;1;4;2;3;;2;;.;9112;68;6820;
20240521;05;2024;7792236;1;1;1;70;41;1;145.02832618;41;1;;;;;;;;;1;97;5;3;2;10;2;2;;2;;.;5151;84;8413;
20240521;05;2024;7792245;1;1;1;70;44;1;59.532036584;44;1;;;;;;;;;1;24;5;8;4;1;2;2;;2;;.;5223;47;4771;
20240521;05;2024;7792245;1;4;1;70;44;1;59.532036584;44;1;;;;;;;;;1;24;5;4;4;1;2;2;;2;;.;6111;01;0113;
20240521;05;2024;7792245;1;5;1;70;44;1;59.532036584;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792246;1;1;1;70;44;1;112.02977544;44;1;;;;;1;;40;800000;1;2;5;8;4;1;2;2;;2;;.;7112;42;4290;
20240521;05;2024;7792248;1;3;1;70;44;1;141.25374503;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792249;1;2;1;70;44;1;40.298569108;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792249;1;3;1;70;44;1;40.298569108;44;;2;1;28;1;;;48;1300000;1;12;0;6;1;3;2;2;;2;;5223;5131;56;5619;
20240521;05;2024;7792249;1;4;1;70;44;1;40.298569108;44;;2;1;52;4;;;40;600000;2;;;;;;;2;;2;;9313;;;;
20240521;05;2024;7792249;1;5;1;70;44;1;40.298569108;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792249;1;6;1;70;44;1;40.298569108;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792251;1;1;1;70;44;1;108.22102581;44;1;;;;;;;;;1;36;5;4;4;2;2;2;;2;;.;9313;41;4112;
20240521;05;2024;7792251;1;2;1;70;44;1;108.22102581;44;1;;;;;1;;48;800000;1;12;5;8;3;1;2;2;;2;;.;9111;97;9700;
20240521;05;2024;7792257;1;2;1;70;44;1;123.50478925;44;1;;;;;;;;;1;12;0;4;4;1;2;2;;2;;.;5142;96;9602;
20240521;05;2024;7792258;1;1;1;70;44;1;73.860552139;44;1;;;;;;;;;1;180;2;7;1;4;2;2;;2;;.;9112;55;5511;
20240521;05;2024;7792258;1;3;1;70;44;1;73.860552139;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792259;1;2;1;70;44;1;115.24878871;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792261;1;1;1;70;44;1;89.886014434;44;;1;1;12;1;;;40;1300000;1;4;5;8;1;5;2;2;;2;;8332;8323;79;7911;
20240521;05;2024;7792261;1;5;1;70;44;1;89.886014434;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792262;1;2;1;70;44;1;134.15534761;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792263;1;1;1;70;44;1;98.458010097;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792263;1;2;1;70;44;1;98.458010097;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792264;1;1;1;70;44;1;102.34294725;44;1;;;;;;;;;1;24;2;4;1;10;2;2;;2;;.;3511;05;0510;
20240521;05;2024;7792264;1;2;1;70;44;1;102.34294725;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792265;1;5;1;70;44;1;76.521841081;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792266;1;1;1;70;44;1;102.18442288;44;1;;;;;;;;;1;132;2;4;4;10;2;2;;2;;.;5414;84;8412;
20240521;05;2024;7792270;1;2;1;70;44;1;41.550434563;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792270;1;3;1;70;44;1;41.550434563;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792271;1;3;1;70;44;1;49.215629394;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792273;1;1;1;70;44;1;43.823775092;44;1;;;;;;;;;1;24;5;4;4;1;2;2;;2;;.;9411;56;5619;
20240521;05;2024;7792273;1;2;1;70;44;1;43.823775092;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792273;1;4;1;70;44;1;43.823775092;44;;2;1;49;1;;;40;1300000;2;;;;;;;2;;2;;2342;;;;
20240521;05;2024;7792274;1;1;1;70;44;1;49.215629394;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792274;1;3;1;70;44;1;49.215629394;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792275;1;3;1;70;44;1;47.972024496;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792276;1;3;1;70;44;1;53.016274021;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792276;1;4;1;70;44;1;53.016274021;44;1;;;;;;;;;1;48;1;5;1;10;2;3;;2;;.;8332;01;0122;
20240521;05;2024;7792280;1;1;1;70;44;1;137.94897089;44;1;;;;;;;;;1;60;1;4;2;10;2;3;;2;;.;5414;84;8413;
20240521;05;2024;7792281;1;2;1;70;44;1;79.53156919;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792283;1;2;1;70;44;1;134.72173388;44;1;;;;;;;;;1;5;1;8;4;1;2;2;;2;;.;1420;47;4771;
20240521;05;2024;7792284;1;1;1;70;44;1;110.44093165;44;;1;1;8;1;;;48;1300000;1;10;5;8;1;9;2;2;;2;;4110;5223;47;4771;
20240521;05;2024;7792286;1;2;1;70;44;1;77.324009798;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792286;1;3;1;70;44;1;77.324009798;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792286;1;4;1;70;44;1;77.324009798;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792288;1;1;1;70;44;1;77.773176892;44;1;;;;;;;;;1;60;1;7;5;2;2;2;;2;;.;1420;47;4719;
20240521;05;2024;7792288;1;2;1;70;44;1;77.773176892;44;1;;;;;;;;;1;84;1;8;1;5;2;2;;2;;.;9112;14;1410;
20240521;05;2024;7792290;1;2;1;70;44;1;107.47129615;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792291;1;1;1;70;44;1;134.67751059;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792291;1;5;1;70;44;1;134.67751059;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792293;1;2;1;70;44;1;85.723527044;44;1;;;;;;;;;1;308;5;3;3;1;2;2;;2;;.;9111;97;9700;
20240521;05;2024;7792293;1;3;1;70;44;1;85.723527044;44;;1;1;6;4;;;48;1000000;1;2;5;8;4;2;2;2;;2;;5223;9411;56;5619;
20240521;05;2024;7792293;1;4;1;70;44;1;85.723527044;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792294;1;2;1;70;44;1;160.18216073;44;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792305;1;1;1;70;47;1;197.21344133;47;;1;1;12;1;;;48;1300000;1;4;0;1;1;10;2;2;;2;;5414;5414;93;9321;
20240521;05;2024;7792305;1;3;1;70;47;1;197.21344133;47;;1;1;12;1;;;48;1300000;1;1;4;6;1;10;2;2;;2;;4222;4222;82;8220;
20240521;05;2024;7792306;1;1;1;70;47;1;281.25506344;47;1;;;;;;;;;1;8;0;5;2;10;2;3;;2;;.;0310;84;8422;
20240521;05;2024;7792307;1;2;1;70;47;1;132.90721174;47;;2;1;16;1;;;48;2000000;1;22;1;1;1;8;2;2;;2;;2145;2145;10;1082;
20240521;05;2024;7792307;1;3;1;70;47;1;132.90721174;47;;1;1;9;1;;;48;1300000;2;;;;;;;2;;2;;5321;;;;
20240521;05;2024;7792307;1;4;1;70;47;1;132.90721174;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792308;1;1;1;70;47;1;114.52669741;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792308;1;2;1;70;47;1;114.52669741;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792308;1;3;1;70;47;1;114.52669741;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792309;1;3;1;70;47;1;217.27076483;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792310;1;1;1;70;47;1;192.65433353;47;1;;;;;;;;;1;60;0;5;1;10;2;3;;2;;.;2611;09;0990;
20240521;05;2024;7792310;1;2;1;70;47;1;192.65433353;47;1;;;;;;;;;1;48;0;6;1;3;2;2;;2;;.;4110;78;7810;
20240521;05;2024;7792311;1;1;1;70;47;1;225.46315538;47;1;;;;;;;;;1;12;0;6;4;1;2;2;;2;;.;9112;81;8121;
20240521;05;2024;7792311;1;3;1;70;47;1;225.46315538;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792311;1;4;1;70;47;1;225.46315538;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792312;1;1;1;70;47;1;214.31045457;47;1;;;;;;;;;1;192;0;5;2;10;2;3;;2;;.;2612;84;8424;
20240521;05;2024;7792317;1;2;1;70;47;1;229.32181191;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792318;1;2;1;70;47;1;194.6992068;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792319;1;1;1;70;47;1;268.48748517;47;1;;;;;;;;;1;12;0;4;3;1;2;2;;2;;.;9111;97;9700;
20240521;05;2024;7792320;1;1;1;70;47;1;200.33253365;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792320;1;5;1;70;47;1;200.33253365;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792323;1;1;1;70;47;1;120.85409882;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792323;1;2;1;70;47;1;120.85409882;47;1;;;;;;;;;1;120;2;8;1;8;2;2;;2;;.;9412;55;5511;
20240521;05;2024;7792323;1;3;1;70;47;1;120.85409882;47;1;;;;;;;;;1;48;2;4;4;1;2;2;;2;;.;7522;31;3110;
20240521;05;2024;7792323;1;4;1;70;47;1;120.85409882;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792324;1;1;1;70;47;1;186.6248612;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792329;1;1;1;70;47;1;164.69346093;47;1;;;;;1;;48;1300000;1;12;0;3;1;3;2;2;;2;;.;5223;47;4772;
20240521;05;2024;7792329;1;4;1;70;47;1;164.69346093;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792331;1;1;1;70;47;1;207.32914645;47;1;;;;;;;;;1;72;0;5;1;10;2;3;;2;;.;8323;65;6523;
20240521;05;2024;7792331;1;2;1;70;47;1;207.32914645;47;1;;;;;;;;;1;120;0;3;4;1;2;2;;2;;.;1411;55;5512;
20240521;05;2024;7792331;1;3;1;70;47;1;207.32914645;47;;1;1;2;1;;;47;1500000;2;;;;;;;2;;2;;1412;;;;
20240521;05;2024;7792333;1;1;1;70;47;1;241.6753602;47;1;;;;;;;;;1;60;0;5;5;2;2;3;;2;;.;5223;47;4771;
20240521;05;2024;7792333;1;2;1;70;47;1;241.6753602;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792333;1;3;1;70;47;1;241.6753602;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792334;1;2;1;70;47;1;221.959469;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792335;1;2;1;70;47;1;307.50370002;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792335;1;3;1;70;47;1;307.50370002;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792335;1;4;1;70;47;1;307.50370002;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792335;1;5;1;70;47;1;307.50370002;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792337;1;1;1;70;47;1;228.68358951;47;1;;;;;;;;;1;60;0;5;2;6;2;3;;2;;.;2330;85;8530;
20240521;05;2024;7792337;1;2;1;70;47;1;228.68358951;47;1;;;;;;;;;1;150;0;5;1;4;2;3;;2;;.;4311;86;8621;
20240521;05;2024;7792339;1;1;1;70;47;1;281.56198839;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792339;1;2;1;70;47;1;281.56198839;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792341;1;1;1;70;47;1;119.87380753;47;1;;;;;;;;;1;120;0;5;2;10;2;3;;2;;.;5412;84;8423;
20240521;05;2024;7792342;1;1;1;70;47;1;152.22996807;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792342;1;2;1;70;47;1;152.22996807;47;;1;1;12;1;;;48;1300000;1;8;1;1;1;5;2;2;;2;;1412;1412;56;5611;
20240521;05;2024;7792342;1;3;1;70;47;1;152.22996807;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792343;1;3;1;70;47;1;160.26939469;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792344;1;2;1;70;47;1;161.52823082;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792345;1;3;1;70;47;1;419.77112969;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792345;1;4;1;70;47;1;419.77112969;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792345;1;5;1;70;47;1;419.77112969;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792348;1;2;1;70;47;1;293.08198463;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792349;1;1;1;70;47;1;343.14407497;47;;1;1;4;1;;;48;2000000;1;1;1;7;4;1;2;2;;2;;3115;3115;33;3312;
20240521;05;2024;7792349;1;2;1;70;47;1;343.14407497;47;1;;;;;;;;;1;108;0;4;4;1;2;2;;2;;.;5221;47;4721;
20240521;05;2024;7792354;1;1;1;70;47;1;159.38990958;47;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;1420;47;4711;
20240521;05;2024;7792354;1;2;1;70;47;1;159.38990958;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792355;1;1;1;70;47;1;236.66320274;47;;1;1;3;1;;;48;2000000;1;1;0;8;2;10;2;2;;2;;2611;2611;84;8414;
20240521;05;2024;7792355;1;2;1;70;47;1;236.66320274;47;1;;;;;;;;;1;240;0;5;1;5;2;3;;2;;.;5223;47;4771;
20240521;05;2024;7792356;1;1;1;70;47;1;187.69223043;47;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240521;05;2024;7792357;1;1;1;70;47;1;175.85626393;47;1;;;;;;;;;1;180;0;4;4;1;2;2;;2;;.;1420;47;4754;
20240521;05;2024;7792359;1;5;1;70;47;1;241.24148201;47;1;;;;;;;;;1;72;0;3;1;3;2;2;;2;;.;5131;56;5611;
20240521;05;2024;7792361;1;2;1;70;47;1;233.63904816;47;;2;1;144;1;;;48;1300000;1;12;0;1;2;10;2;2;;2;;3343;3343;85;8551;
